"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.670799833E0,-1.809781657E0,7.422988815E0,1.286843526E-1,7.641507198E0
1.680856833E0,-1.888210945E0,7.030618426E0,-8.690131903E-3,7.279767272E0
1.690914833E0,-1.922434845E0,6.242875686E0,-1.706322777E-1,6.534398820E0
1.700971833E0,-1.913525588E0,4.967481008E0,-3.024121463E-1,5.331875922E0
1.711028833E0,-1.960677828E0,2.954530241E0,-2.961521173E-1,3.558259767E0
1.721085833E0,-2.204544142E0,4.352199554E-2,-1.385731637E-1,2.209323779E0
1.731143833E0,-2.639058924E0,-2.715325327E0,2.045777217E-1,3.792027911E0
1.741200833E0,-3.116446075E0,-5.385258134E0,5.993910599E-1,6.250800825E0
1.751257833E0,-3.607035069E0,-8.211577647E0,1.144456809E0,9.041597803E0
1.761314833E0,-3.964053193E0,-1.026297561E1,1.507679998E0,1.110475056E1
1.771371833E0,-4.211624304E0,-1.094327927E1,1.695418305E0,1.184768263E1
1.781429833E0,-4.274566657E0,-9.359045772E0,1.700229394E0,1.042853958E1
1.791486833E0,-3.931014963E0,-6.384321586E0,1.698499203E0,7.687479450E0
1.801543833E0,-3.082623148E0,-3.228814357E0,1.691348058E0,4.773726624E0
1.811600833E0,-2.110534071E0,-1.239575220E0,1.163523409E0,2.710108395E0
1.821657833E0,-1.323179294E0,1.498986357E-1,4.639976120E-1,1.410165532E0
1.831715833E0,-8.062393834E-1,1.275240312E0,-1.779425581E-2,1.508832804E0
1.841772833E0,-4.248487490E-1,2.139964569E0,-2.963754809E-1,2.201768208E0
1.851829833E0,-9.621403322E-2,2.752428249E0,-5.334158293E-1,2.805289799E0
1.861886833E0,3.046335036E-1,3.125564808E0,-8.659562659E-1,3.257581494E0
1.871944833E0,6.864457221E-1,3.397991847E0,-9.686918449E-1,3.599433319E0
1.882001833E0,1.219655949E0,3.419517202E0,-1.225778714E0,3.831865340E0
1.892058833E0,1.760748076E0,3.227720343E0,-1.504399710E0,3.972610085E0
1.902115833E0,2.234597808E0,2.676680494E0,-1.767215681E0,3.909104385E0
1.912168958E0,2.545596736E0,2.008800997E0,-2.090863745E0,3.858374709E0
1.922226958E0,2.483893993E0,1.346734217E0,-2.391572013E0,3.701761623E0
1.932283958E0,1.957183678E0,5.897273666E-1,-2.600366728E0,3.307605393E0
1.942340958E0,1.229014710E0,-2.316643453E-1,-2.545587673E0,2.836223215E0
1.952397958E0,8.400992936E-1,-1.070512919E0,-2.236086363E0,2.617603284E0
1.962454958E0,7.149766262E-1,-1.847006201E0,-1.782405578E0,2.664506169E0
1.972512958E0,7.503943808E-1,-2.320179849E0,-1.283121189E0,2.755490200E0
1.982569958E0,8.225123307E-1,-2.474549266E0,-7.256768847E-1,2.706755907E0
1.992626958E0,7.872145902E-1,-2.257442733E0,-4.196967673E-1,2.427323604E0
2.002683958E0,7.489314075E-1,-1.976020337E0,-2.204704356E-1,2.124655699E0
2.012740958E0,6.705753556E-1,-1.664536820E0,5.945565820E-2,1.795519175E0
2.022798958E0,5.003832270E-1,-1.163790042E0,1.702685809E-1,1.278194831E0
2.032855958E0,3.749588433E-1,-5.041621363E-1,1.287112498E-1,6.413580745E-1
2.042912958E0,3.288900930E-1,1.799147326E-1,1.606101684E-1,4.078402021E-1
2.052969958E0,2.479121496E-1,8.802059305E-1,8.767316977E-2,9.186454695E-1
2.063027958E0,2.451813537E-1,1.268024263E0,1.377439920E-1,1.298835184E0
2.073084958E0,2.749506980E-1,1.437544985E0,1.606545889E-1,1.472393754E0
2.083141958E0,1.413027902E-1,1.545579311E0,-4.497139971E-1,1.615866505E0
2.093198958E0,-1.279790322E-1,1.669611034E0,-1.268195586E0,2.100547472E0
2.103255958E0,-1.969292530E-1,1.657614886E0,-2.097600907E0,2.680745756E0
2.113313958E0,-3.107377043E-1,1.545836003E0,-2.460553955E0,2.922412126E0
2.123370958E0,-4.555932628E-1,1.300134248E0,-2.051292129E0,2.470974237E0
2.133427958E0,-3.516569580E-1,9.180035019E-1,-1.330853180E0,1.654558319E0
2.143484958E0,-2.205113661E-1,7.272486162E-1,-7.837642944E-1,1.091696973E0
2.153541958E0,-1.446465205E-1,8.143955183E-1,-2.086392526E-1,8.530492447E-1
2.163599958E0,-1.783270673E-1,9.922011602E-1,9.704616509E-2,1.012759420E0
2.173656958E0,-2.168713282E-1,1.047500033E0,2.301031387E-1,1.094183232E0
2.183713958E0,-1.596455057E-1,1.012655305E0,4.233747391E-1,1.109145448E0
2.193770958E0,-1.467257904E-1,1.083215995E0,4.407163382E-1,1.178607755E0
2.203827958E0,-1.042112701E-1,1.185017774E0,4.409969314E-1,1.268702253E0
2.213885958E0,-1.108000588E-1,1.384168092E0,4.296370339E-1,1.453542549E0
2.223942958E0,-7.521258876E-2,1.541669862E0,4.704927722E-1,1.613619021E0
2.233999958E0,4.808428556E-2,1.771219854E0,5.272095215E-1,1.848643219E0
2.244056958E0,1.292398381E-1,2.127646240E0,4.897276998E-1,2.187101890E0
2.254114958E0,2.050128825E-1,2.588111549E0,4.620890077E-1,2.637020653E0
2.264171958E0,2.692800683E-1,3.049482007E0,4.453169274E-1,3.093567428E0
2.274228958E0,3.461747548E-1,3.428069925E0,4.334518305E-1,3.472661927E0
2.284285958E0,3.659563239E-1,3.764721612E0,3.690623648E-1,3.800428907E0
2.294342958E0,3.124541545E-1,4.176810567E0,2.714195645E-1,4.197266097E0
2.304400958E0,2.078970216E-1,4.618239096E0,2.620091287E-1,4.630335010E0
