"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.095315917e0,-6.679109548e0,-6.416418707e0,-6.717791219e0,1.144157560e1
2.105286917e0,-6.554199573e0,-6.061053591e0,-8.014722946e0,1.199706992e1
2.115257917e0,-6.264764737e0,-5.786956002e0,-8.793801867e0,1.225018727e1
2.125228917e0,-5.916868270e0,-5.462198721e0,-8.712277647e0,1.186375686e1
2.135198917e0,-5.879440827e0,-5.135425905e0,-8.291179302e0,1.138789172e1
2.145169917e0,-6.053660372e0,-4.880463914e0,-7.944213712e0,1.111648611e1
2.155140917e0,-6.170435116e0,-4.624941174e0,-7.332002631e0,1.064061149e1
2.165110917e0,-6.123500685e0,-4.215740159e0,-6.736166679e0,1.003223142e1
2.175081917e0,-5.723927110e0,-3.743495927e0,-6.574885853e0,9.487161182e0
2.185052917e0,-5.683736858e0,-2.571277123e0,-5.684544359e0,8.439808960e0
2.195022917e0,-5.608203696e0,-6.949561983e-1,-3.593007599e0,6.696612309e0
2.204993917e0,-5.072733813e0,1.569976818e0,-1.076421531e0,5.418130569e0
2.214964917e0,-3.352943144e0,3.386704967e0,1.714415324e0,5.064703166e0
2.224934917e0,-1.473217678e-1,4.626064132e0,5.362317753e0,7.083546057e0
2.234905917e0,2.650127118e0,5.426710215e0,9.796290618e0,1.150824345e1
2.244876917e0,4.643064619e0,5.474308305e0,1.353963364e1,1.532474403e1
2.254846917e0,6.193533372e0,6.181555935e0,1.583830392e1,1.809484348e1
2.264817917e0,8.136342693e0,7.841521987e0,1.676176404e1,2.021500120e1
2.274788917e0,1.203002874e1,9.513270763e0,1.741860517e1,2.320844066e1
2.284758917e0,1.786971084e1,1.074792146e1,1.876355482e1,2.805201188e1
2.294729917e0,2.360576157e1,1.167932912e1,2.180810762e1,3.419403845e1
2.304700917e0,2.719729918e1,1.207919798e1,2.469194268e1,3.866900748e1
2.314671917e0,2.740813340e1,1.138750043e1,2.672785196e1,3.994069369e1
2.324641917e0,2.409308255e1,1.032841414e1,2.846949426e1,3.869967531e1
2.334612917e0,1.938409759e1,9.097012743e0,2.812156154e1,3.534573671e1
2.344583917e0,1.552738875e1,7.977476767e0,2.511798017e1,3.058844332e1
2.354553917e0,1.374882012e1,7.339070746e0,2.029401323e1,2.558786796e1
2.364524917e0,1.364446369e1,6.798941216e0,1.464679106e1,2.114061209e1
2.374495917e0,1.339452563e1,6.780407297e0,8.890375065e0,1.744780813e1
2.384465917e0,1.201777297e1,7.079085411e0,3.633598970e0,1.441330493e1
2.394436917e0,9.884911019e0,6.925288437e0,2.757622916e-1,1.207257763e1
2.404407917e0,7.306349727e0,6.150517745e0,-6.225787783e-1,9.570748100e0
2.414377917e0,4.623424114e0,4.868527700e0,2.385301459e-1,6.718296595e0
2.424348917e0,2.042724203e0,3.330315296e0,1.769481477e0,4.288914413e0
2.434319917e0,-5.004257655e-1,2.324843588e0,2.993338796e0,3.823009391e0
2.444289917e0,-2.496775994e0,1.976807372e0,3.701052450e0,4.882565615e0
2.454260917e0,-3.160621497e0,1.724485399e0,1.321378351e0,3.835286024e0
