"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.970694204e1,-7.604958844e-1,6.763354477e-1,7.700514042e-1,1.276229914e0
2.971691304e1,-8.740331711e-1,6.292247236e-1,8.776524514e-1,1.389291748e0
2.972688404e1,-9.346590033e-1,5.754733166e-1,1.026709088e0,1.502959927e0
2.973685604e1,-9.511792148e-1,5.717407465e-1,1.234775825e0,1.660211046e0
2.974682704e1,-8.277639344e-1,5.142421514e-1,1.429582247e0,1.730128180e0
2.975679804e1,-6.189885148e-1,4.118916115e-1,1.594638619e0,1.759452701e0
2.976676904e1,-3.667138307e-1,2.589430681e-1,1.619652423e0,1.680715478e0
2.977674004e1,-6.486908354e-2,6.213222116e-2,1.559477558e0,1.562062311e0
2.978671104e1,1.069630428e-1,-1.752129865e-1,1.288249197e0,1.304502463e0
2.979668204e1,1.255676405e-1,-3.886036134e-1,9.285360914e-1,1.014376298e0
2.980665304e1,-9.317063056e-2,-4.583924711e-1,3.606790656e-1,5.906723392e-1
2.981662404e1,-4.526300400e-1,-4.263918293e-1,-4.332248855e-1,7.578705342e-1
2.982659604e1,-7.916887334e-1,-4.676012510e-1,-1.125511830e0,1.453340586e0
2.983656704e1,-1.160521303e0,-4.868245572e-1,-1.606045368e0,2.040389562e0
2.984653804e1,-1.509494973e0,-3.337108299e-1,-1.979842662e0,2.511914600e0
2.985650904e1,-1.773954597e0,-2.120866978e-1,-2.274672723e0,2.892409321e0
2.986648004e1,-1.844082155e0,-2.020479056e-1,-2.372683167e0,3.011824657e0
2.987645104e1,-1.619527439e0,-1.846541932e-1,-2.363006610e0,2.870673534e0
2.988642204e1,-1.164049366e0,-2.735266086e-1,-2.339935251e0,2.627760399e0
2.989639404e1,-7.855490839e-1,-4.281012627e-1,-2.286249041e0,2.455054527e0
2.990636504e1,-5.722330821e-1,-5.199578047e-1,-2.157702098e0,2.292048246e0
2.991633604e1,-4.368124446e-1,-6.206749249e-1,-1.946580191e0,2.089310152e0
2.992630704e1,-4.345084955e-1,-7.898606014e-1,-1.779919342e0,1.995191787e0
2.993627804e1,-5.856907412e-1,-9.166101104e-1,-1.701300019e0,2.019314115e0
2.994624904e1,-8.681433439e-1,-9.066970333e-1,-1.648630639e0,2.072137872e0
2.995622004e1,-1.081362136e0,-9.290494770e-1,-1.922198471e0,2.393182810e0
2.996619104e1,-1.140064819e0,-1.034190893e0,-2.342189938e0,2.802704462e0
2.997616304e1,-1.049821743e0,-1.044822739e0,-2.729220650e0,3.105225532e0
2.998613404e1,-6.950662722e-1,-1.017929640e0,-2.966253324e0,3.212157633e0
2.999610504e1,-1.140256754e-1,-1.145429054e0,-2.906632190e0,3.126262986e0
3.000607604e1,5.687969292e-1,-1.157215725e0,-2.702980685e0,2.994792608e0
3.001604704e1,1.243269929e0,-1.001423243e0,-2.327923901e0,2.822728878e0
3.002601804e1,1.822814808e0,-1.209576372e0,-1.845533288e0,2.862118436e0
3.003598904e1,1.831802271e0,-1.178142106e0,-1.498920869e0,2.643914173e0
3.004596004e1,1.338068936e0,-7.253832082e-1,-1.201689355e0,1.939243817e0
3.005593104e1,7.222379179e-1,-3.567966606e-1,-8.651341474e-1,1.182111907e0
3.006590304e1,1.893027297e-1,-2.297703225e-1,-5.123494077e-1,5.925637857e-1
3.007587404e1,-1.046373311e-1,-2.270304634e-1,5.070179164e-2,2.550734679e-1
3.008584504e1,-3.152814660e-1,-2.377311604e-1,5.398085171e-1,6.688136830e-1
3.009581604e1,-4.284899930e-1,-1.814577945e-1,9.653413904e-1,1.071641080e0
3.010578704e1,-3.001253368e-1,-8.515104638e-2,1.553416334e0,1.584433093e0
3.011575804e1,-8.920472000e-2,3.774507439e-2,1.961141512e0,1.963532073e0
3.012572904e1,1.498625475e-1,6.969338363e-2,2.139887971e0,2.146261046e0
3.013570004e1,2.571228664e-1,8.929279368e-2,2.186570971e0,2.203446841e0
3.014567204e1,1.798647754e-1,1.532550106e-1,2.178269679e0,2.191049344e0
3.015564304e1,7.401629412e-2,2.395981398e-1,2.291118602e0,2.304801538e0
3.016561404e1,2.858182965e-2,2.815448224e-1,2.589545871e0,2.604962999e0
3.017558504e1,-5.457361685e-2,3.480499934e-1,2.778551270e0,2.800797072e0
3.018555604e1,-1.568513589e-1,3.600948557e-1,2.750876398e0,2.778775200e0
3.019552704e1,-2.022202340e-1,3.736667914e-1,2.575752289e0,2.610559279e0
3.020549804e1,-2.422559003e-1,4.148863361e-1,2.494585919e0,2.540428606e0
3.021546904e1,-2.756565118e-1,3.982325888e-1,2.532669420e0,2.578563572e0
3.022544104e1,-2.059824970e-1,3.669457093e-1,2.652858937e0,2.686026523e0
3.023541204e1,5.264984636e-2,3.179406335e-1,2.737539484e0,2.756443484e0
3.024538304e1,4.006143790e-1,1.710428619e-1,2.888737956e0,2.921395988e0
3.025535404e1,5.344726039e-1,1.593505137e-2,3.043562871e0,3.090176344e0
3.026532504e1,5.428112816e-1,-5.981138818e-2,2.954121521e0,3.004173006e0
3.027529604e1,4.268070912e-1,-1.135599081e-1,2.645203178e0,2.681820277e0
3.028526704e1,2.820860553e-1,-1.933484547e-1,2.445353533e0,2.469151690e0
3.029523804e1,3.737375792e-1,-2.462012543e-1,2.071336969e0,2.119134652e0
3.030521004e1,6.027518202e-1,-3.730690597e-1,1.568134945e0,1.720911818e0
