"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.027251917e0,-2.451425282e0,-1.669453744e0,-1.970593536e0,3.560870764e0
2.037222917e0,-2.596892897e0,-1.344514030e0,-2.024466857e0,3.556689016e0
2.047193917e0,-2.398499209e0,-1.043315181e0,-1.947190640e0,3.260806098e0
2.057164917e0,-2.143570547e0,-8.353200719e-1,-1.617303012e0,2.812174131e0
2.067135917e0,-2.381848678e0,-4.203697819e-1,-1.317852480e0,2.754387235e0
2.077106917e0,-2.028995818e0,-1.204906493e-1,-9.222591054e-1,2.232017895e0
2.087077917e0,-1.521206069e0,-1.030557141e-1,-4.932138097e-1,1.602481902e0
2.097048917e0,-1.369501229e0,8.556289136e-2,-5.900600731e-2,1.373439599e0
2.107019917e0,-1.378816428e0,5.244969982e-1,2.070341188e-1,1.489662703e0
2.116990917e0,-1.421572731e0,1.040088102e0,4.514202511e-1,1.818359847e0
2.126961917e0,-1.265048907e0,1.403047874e0,7.510584784e-1,2.032973417e0
2.136932917e0,-9.956574494e-1,1.657966011e0,1.106232390e0,2.227989038e0
2.146903917e0,-7.441394681e-1,1.731961648e0,1.500638781e0,2.409429694e0
2.156874917e0,-7.509614146e-1,2.115263007e0,2.151508142e0,3.109223041e0
2.166845917e0,-8.558271343e-1,2.804746211e0,3.159824814e0,4.310862355e0
2.176816917e0,-3.841228920e-1,2.883848514e0,3.504058585e0,4.554399984e0
2.186787917e0,5.782779336e-2,2.978605275e0,3.783016380e0,4.815251434e0
2.196758917e0,2.911007077e-1,3.309817590e0,4.016538386e0,5.212697258e0
2.206729917e0,3.496208113e-1,3.429189082e0,4.045494382e0,5.314846872e0
2.216700917e0,2.634983414e-1,3.300679853e0,3.900597455e0,5.116500696e0
2.226671917e0,3.236901641e-2,3.157919206e0,3.742599841e0,4.896994490e0
2.236642917e0,-3.949425799e-1,3.055414300e0,3.632190376e0,4.762808322e0
